Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
547,2.57031041,5.0083488,2.177492286,81.94331076,73.89534883
670,3.188911125,7.027098313,2.26369007,76.8302086,71.96458867
436,2.203380644,3.292026249,1.168093852,76.9786092,68.88755095
802,1.838493129,10.00400448,2.716342999,76.88147563,82.98180192
749,3.379444696,4.377735519,3.01599996,77.04793318,88.56364643
1041,1.799188127,6.495777021,1.611598993,74.66255828,88.3112614
676,2.121151223,6.374217415,1.372960908,78.38356614,88.54389088
988,0.884351767,5.922840354,2.81684863,77.81978864,72.12313918
753,3.020802109,7.618605274,3.173511911,73.35622535,65.48418389
1103,2.390048963,6.949360525,1.959646066,75.65257926,79.26419148
547,4.365253573,6.900295934,1.473133688,73.98884547,79.24987269
1150,2.037447992,6.741540715,3.672668723,74.79773589,80.30494596
441,1.965482453,7.201546467,1.793601556,75.83922675,70.67144313
777,4.825447141,14.95296083,2.967506328,73.81367144,74.75112149
850,4.303569952,7.850785689,2.913110073,76.37905548,83.26107035
1376,2.010492786,1.735669659,6.089538093,76.73451967,84.07815054
507,4.708475656,4.222254839,3.614757784,74.34681163,72.93170225
421,4.792906068,6.049350392,2.23829835,76.37427264,80.97397202
678,3.02515588,3.982757737,1.941779112,75.91806895,72.04401149
499,3.939443814,4.604644786,1.578425585,81.06245188,74.47337081
1144,3.083325881,9.878315094,2.603862045,74.69718166,80.83447541
868,3.820970696,4.291231408,1.617020411,76.99489952,91.29166081
786,3.858110181,3.604387624,1.207400956,77.53437111,73.0935447
1165,4.191642136,4.410885117,2.750032495,76.60609435,86.59783474
1531,5.315363354,5.837076405,3.0919075,75.95150612,76.473072
414,2.208596973,5.253378296,1.912011096,77.27567352,80.86315571
1449,2.844398523,6.064418078,2.111542788,80.78527185,87.32754898
680,3.292718305,14.86330939,5.546514187,76.55510558,83.36041313
618,3.935324909,4.043221041,2.915447402,76.88194144,80.39801872
982,3.566382466,9.087018223,2.839669417,75.78425025,84.20718528
608,2.846947173,3.955582668,1.722028526,79.56721145,87.10975875
626,2.573044717,10.66531942,2.314844831,78.05467893,76.3906549
466,2.442533198,7.424822332,1.98849728,77.39352502,80.11418691
1015,4.439967045,5.877032855,2.403710289,74.38895973,74.76159346
782,2.067430617,13.66020076,1.894655348,84.18960208,79.78914637
770,2.316194484,7.569784801,1.342864574,77.16451354,79.88928579
421,2.851917454,7.501550995,1.288904562,86.84550272,83.1938314
1408,3.010200935,6.589407322,3.402521413,74.95793337,71.1726278
402,4.397699122,5.749116527,2.180244517,75.06688858,78.12230947
668,1.703943196,12.26348956,1.857599085,78.55825725,72.46313508
427,2.183279299,6.656093476,1.603486622,75.8430554,71.18833226
792,3.396634854,5.41946035,4.964323351,77.84599201,73.65596378
385,2.398241264,6.62424662,0.923538433,78.01239963,72.28099169
555,5.193266536,6.052998026,1.804725608,76.09061858,84.56876253
413,4.028768572,4.463445336,4.476515269,76.10334114,85.37718588
579,5.669802905,6.374986596,1.64476157,74.90037183,74.99749608
587,3.031463943,3.001218032,3.018338216,76.34448686,74.80934451
801,4.57853735,7.479624412,1.497144204,76.60009805,79.81719853
641,2.90615227,4.577012048,1.400818351,75.08102468,83.90115435
471,3.66744838,5.577159379,2.626214837,75.77848918,72.45134874
565,3.712695326,6.464116462,1.002061687,77.14970326,71.20190343
400,3.717109487,4.124321566,0.439110813,76.41543137,80.10387695
1481,3.972600005,5.701679579,1.556111313,75.99768995,93.79160853
548,1.753928397,3.99765752,2.119855274,75.85210095,80.88919972
1381,2.198275354,7.443778767,2.240529905,82.82427032,80.39836646
1048,4.586178638,5.968857443,1.484961045,75.73586393,73.78298868
1093,2.751429234,17.64939075,1.831766711,77.42039977,83.23062765
1082,1.73070045,5.07650806,0.92897017,75.49520632,80.1176161
721,4.306285554,5.835924076,2.130166781,74.69236689,84.21689781
357,4.452598955,6.392845516,2.677490575,77.79296824,81.80646307
558,5.02509512,13.62278292,1.442046305,77.17211679,70.26994911
639,3.687096418,5.667693737,1.595903392,75.68936259,85.87987765
448,2.876330635,4.757737429,2.264782785,76.83942369,77.57910034
1131,2.381711601,3.722171718,2.567173166,82.87728579,84.78013048
789,2.468518236,4.359644901,1.601711294,75.50824084,79.05074841
620,3.040018988,12.27015011,2.339320542,76.14980161,76.52028328
776,5.132012302,5.913810384,1.180423457,78.64373206,80.29414013
768,3.360009001,4.828457271,1.848371976,76.83302044,67.26331688
810,2.86858442,6.68787892,2.862643957,75.26335114,76.43124218
805,2.258197819,4.617645613,2.757661407,76.22579387,81.26034236
728,4.022370177,6.326276563,1.787127785,76.27296314,85.25258098
1062,2.78798235,7.103312377,2.435941626,75.80808864,73.44167533
944,2.735850511,6.203797472,1.975979803,73.87959967,77.08710863
827,2.510110247,4.058640609,3.145713732,77.76868344,79.126508
635,2.760153323,6.629578742,2.021019903,76.35883025,68.40312615
776,3.321105289,5.674595728,1.315629353,77.87294159,72.76329725
524,1.441211642,6.817949603,1.786358359,77.26770634,73.97899838
538,4.322346291,8.600300417,0.804265273,85.06871355,65.29031814
396,2.864456026,5.987102129,3.252404832,77.75376532,89.62646241
1068,1.93217342,4.367261693,1.603565894,77.41474058,78.9063661
472,3.142915263,14.20687213,3.477648408,78.4689683,89.38276704
597,1.934832258,5.40029382,1.346047448,76.02562026,86.72938822
607,2.738637553,4.711852683,2.047692167,77.64327719,64.87640262
448,5.036269396,7.219824274,3.218888274,83.96671616,73.60070053
629,2.885798743,4.555053959,5.271442995,78.06314995,76.13350029
729,3.002035337,3.46721742,1.363633824,77.19646939,77.52119729
726,2.763932906,5.386509354,4.656362862,76.97326724,75.36337692
945,2.473150299,6.386794014,1.784147958,75.18829628,75.04346313
895,3.437007363,7.939231114,1.572702498,74.44052932,86.37605344
494,3.199042637,7.258445967,2.09032118,81.24220732,84.42620992
1093,3.834514131,5.758317951,1.154248589,77.0301459,75.80597555
737,3.843799977,9.070537938,1.168340201,77.10329677,86.96997738
1220,2.531081547,12.16487249,1.96981937,77.44275229,76.22544252
1040,3.869000604,4.187460259,2.104021552,77.51428286,85.03221084
435,2.073412564,5.463211555,1.737806407,77.98766677,89.64485731
510,2.408857696,4.64629823,1.344950467,77.80804432,72.24395277
460,3.584437128,6.66221223,2.695451337,77.06250739,80.26912166
857,4.4907973,6.570570903,2.42058139,75.5286835,78.3616074
380,3.633900619,5.413048029,2.442822095,75.4702674,75.03936574
437,3.153142068,7.875027062,2.2327425,76.80890069,91.38400787
481,5.331830204,15.49670484,6.115116994,74.93581233,73.5006115
1580,3.58443646,6.079412958,1.753013706,74.05250087,86.36120073
741,2.349598782,3.554936881,2.413034819,75.53880676,89.75200939
610,2.637153698,9.658472625,1.556941626,74.27894457,77.22665728
610,4.2297995,5.423975313,3.072546979,76.69250408,79.41828425
452,2.900880603,8.871212373,2.714009376,76.56167853,73.30901257
972,3.803301854,4.96548102,1.558661574,76.61415187,76.54572018
587,3.128203511,5.317714136,1.567622809,74.98977816,71.83656334
912,3.73494099,7.035508064,3.03026691,75.90291273,82.77628561
932,4.68868555,7.964052807,1.003529268,85.1756885,78.23919119
633,2.211678726,7.715703141,2.244280224,76.32532303,81.73380535
474,5.675050065,8.598758221,2.449704888,75.63535867,70.49327117
583,2.457127371,10.37454663,1.412451581,75.86773556,79.21456787
728,3.108329346,5.208110127,2.712213104,75.37949069,68.77014993
1059,3.244239423,6.349272953,3.277904836,76.75911465,86.73328951
443,4.550511901,6.558749125,3.16313243,78.17911351,79.31880983
1021,5.228912013,11.21558772,2.146890599,74.56643196,76.30016366
459,2.390307073,4.708716816,2.281761108,77.01398559,79.14458324
800,2.343370117,4.648216562,1.480450564,76.07805082,77.9582704
537,4.20291997,8.582815294,1.973877567,83.06443888,78.61604323
706,2.117073528,4.865864415,2.696707807,77.36734902,87.09947277
836,5.694624423,10.42610029,2.49400921,75.54489019,75.04707096
692,2.550574553,6.083662742,2.44489748,76.40311463,79.15143245
868,4.322223595,5.916991591,2.119995716,76.03111166,73.45913545
703,4.533986907,3.291133296,1.102871256,75.21201435,79.8697983
676,4.248013077,3.418352796,2.389186873,74.46455552,81.41829489
879,3.039941985,1.762921355,2.594185709,77.00119004,75.81380982
591,3.622387724,10.3560629,1.371812595,76.86944358,87.47367407
1381,3.532325101,3.777488418,1.568011257,77.89378773,80.42044858
682,2.981280623,5.171496697,1.975533065,77.7919589,74.32427248
423,2.151684813,4.4096189,1.698446583,87.01328686,80.05986041
1762,4.388123424,7.02391512,2.124485102,77.13601254,69.89303998
890,3.495829728,4.627460976,2.183073066,75.74700942,75.09090473
907,2.589249307,6.146765434,2.447451529,77.298969,76.05697131
713,4.412860901,6.358629249,1.708448936,76.58215049,73.03526782
668,4.230219745,8.408958495,1.742383013,81.31495436,80.04915277
1145,4.436744615,5.686701371,2.96589891,74.06224887,71.00266913
596,5.268247431,8.241029388,5.066608364,76.54613037,71.83303518
738,3.246282998,6.213958697,0.87478655,78.41003966,81.3000382
885,3.101275614,5.066660939,1.763649087,77.34382455,86.38282528
905,2.102688441,4.803041305,1.430121722,74.71631748,74.19649572
1312,2.999507204,3.385547174,2.659122263,76.15821245,72.75197101
1322,2.592830422,5.092140159,1.45839503,75.97676596,77.16328707
767,3.49779412,4.520784485,1.541576901,75.31990316,73.7347593
459,3.320628897,5.190606593,5.179844087,75.73427815,79.7513243
777,3.335959543,10.62667015,1.706819631,76.68986337,80.72278955
930,2.168819053,6.79676345,2.201868073,76.96075842,76.76927201
348,2.29528494,14.20575915,2.926311152,76.65707907,73.40836881
539,3.584231313,5.898480079,2.562341841,76.6934673,71.76442576
1030,4.376656786,6.867291212,1.650716779,76.03480973,80.55403779
863,2.909810273,5.537173699,1.043788665,77.05664956,86.39817064
595,3.43256396,11.02717044,0.534141181,76.09658938,83.68646781
798,5.152824447,4.91623172,1.820011638,75.42721898,75.32885478
1063,4.582935643,3.828736429,2.99604546,75.99254985,79.58228224
908,3.470501796,5.52551932,0.722190861,76.62018416,77.35290759
982,4.251852289,6.21495499,2.712339089,76.19273877,80.86029021
685,2.178532796,9.312637425,0.283770878,76.44030169,81.0501635
529,7.265565536,2.589029321,1.460519126,77.33598559,86.49828604
1227,3.08363344,6.581218833,1.93810213,75.7554037,73.73603355
937,4.103069895,6.413015856,3.492600681,82.64711297,80.18174576
632,2.210107383,5.564554441,2.424056766,84.52940817,81.68886539
930,2.442061465,9.391741482,1.239225994,78.14733223,81.1281474
852,2.627251025,7.235214974,5.249459184,74.6221705,80.87583138
552,3.225128899,6.804661479,2.102741687,82.30220645,74.13225609
736,3.910651322,1.996638414,3.115193856,83.4128554,78.15365216
1073,2.818007169,5.123404096,2.327761794,77.1791322,74.06613343
1826,2.47510445,5.384836134,2.551567964,78.71484252,82.85787341
597,3.894484864,5.675891826,2.855697593,74.52232685,79.15311694
496,1.945482455,2.81019082,2.602370676,77.23006675,69.17376264
840,2.574044629,5.26762219,2.09115582,83.44104638,79.62446236
534,3.049111645,5.976098441,1.305298948,75.84298834,76.69287516
592,2.467482961,10.15078126,1.103144148,74.9943473,63.24335265
465,2.8380914,6.648024082,1.447668613,73.3344254,71.14130923
427,2.643333854,5.353643711,6.907917201,74.61222599,70.46021994
1345,4.964371265,7.929235025,1.116680503,77.67504798,77.83689516
548,4.710964184,3.664564224,1.46888702,76.19254882,76.61619075
919,5.191460101,3.854911911,2.996236167,80.36185969,90.57603956
584,2.575541327,4.619378831,2.802962933,77.31439322,63.53942949
701,2.381451635,7.290937568,1.30521108,75.58418813,73.49531141
841,1.974079421,4.432139776,2.742630482,78.18936367,92.03453327
1092,3.661487233,13.79398591,1.55701922,74.98417028,83.73335168
1143,4.423627685,7.655914795,1.118625111,76.69094408,81.08122032
1028,1.791056964,4.972064438,0.968792438,76.98632626,85.6638212
990,3.657748467,3.332366931,4.55715919,75.13754259,87.77622369
589,4.210041396,7.744948146,5.319642957,76.00742865,78.52708455
513,2.536876471,6.122717911,1.333214613,75.41857203,83.24550421
886,2.592828206,3.931142031,2.18927295,78.36829133,70.23796957
951,1.994245719,3.903005969,1.59025105,78.17363546,74.27753393
1058,2.935019898,16.84128453,2.99052905,81.06337064,75.31862576
789,3.200557932,8.667628114,3.289325237,76.35577674,87.84038757
449,2.917051582,10.13989456,1.282585043,75.86054447,70.6177891
639,2.834973305,9.091099932,2.987800276,74.09676822,72.30354374
550,0.318334168,5.572440433,3.896050769,78.27655179,82.46730613
1129,3.529512111,4.295657473,0.90840514,75.45449994,77.8435775
739,2.697813841,9.688150553,2.823216603,87.6348543,80.50837051
1322,4.362502256,5.200347491,2.543342347,77.28275054,80.15912568
688,1.946065278,4.491302009,2.205978949,77.4964087,75.15171832
927,2.875069107,4.13324137,2.845977817,84.62322396,85.27803837
912,3.31630469,5.986467422,2.202233914,76.92821387,86.38711653
1072,3.767533825,5.190312069,2.593823397,80.59622528,80.45977993
688,2.480614097,4.05394163,2.496011833,82.92135807,69.94716364
468,4.575782575,4.213051193,1.740869163,77.35780162,77.80614862
878,5.159145618,2.487179342,2.253200503,84.02038111,68.28730741
1071,2.892663687,5.750278344,2.390786906,77.61244599,67.65828089
851,3.67571017,8.08276991,2.546937699,86.79420736,87.00166627
823,3.461817348,5.763859142,2.117310913,81.57423163,76.15788599
463,3.138034143,3.427174056,1.277604238,76.73398664,79.99170203
646,2.626579434,6.618079392,2.270931628,84.51579032,71.55180881
1334,3.877046868,6.62564613,1.109298619,79.92586546,81.27620476
568,3.162449682,6.200137387,1.97545269,78.17779982,82.94701607
846,2.452660783,4.463842226,2.815829687,76.23345664,73.40740317
1000,3.11685743,3.842331536,1.469961241,76.36478526,82.73039543
544,4.793318788,5.091567262,2.075425737,76.36299724,79.22645515
760,4.908027752,2.594569545,1.747730142,77.87348236,118.371957
777,2.080059298,2.276769771,2.388862318,84.84844363,70.33302615
448,3.131737478,14.93506628,3.014618078,76.79300373,82.81219112
866,4.783092288,4.94491576,1.226873425,76.10690521,81.97217931
576,3.673601664,7.856399123,2.241272103,77.51247321,70.90585913
1021,3.187050929,10.81887766,1.520515855,76.29513965,82.48239619
766,5.462266713,4.226147018,2.75042552,83.31431614,77.63133859
679,4.518270165,7.625920405,1.896029928,78.32989611,80.82348961
751,2.8500447,13.67451471,5.642900299,75.5494844,71.06305348
889,2.880662755,5.744566558,1.083479503,78.01158167,79.52855992
525,2.50378539,4.782136272,1.004772072,76.72796698,75.54704283
613,1.679778898,6.183396196,1.732888862,86.51561421,83.93236968
448,4.527674827,13.41128319,2.534686426,76.61852704,77.05492303
596,3.095757847,8.323030979,2.870806731,75.55001327,73.17484214
692,4.026913729,4.559424642,2.751350772,77.28393862,74.63054945
656,2.625957073,5.645299495,2.530179693,76.18531373,73.2556099
796,3.530118265,5.485659772,1.640159151,75.92687694,74.77706282
742,3.95122392,5.589692716,2.295213332,76.14915401,71.52605685
391,2.073258636,10.82307721,1.632910991,76.09983844,74.32658699
961,3.866242382,9.995907464,2.679829185,74.37516987,83.75913591
848,3.038622644,6.130229804,3.517446441,72.72436692,81.44126214
938,2.085377592,5.397363068,2.397699165,75.00886342,82.48659906
785,2.1488505,7.025902979,0.317274896,73.62051765,71.23022408
1423,2.739651074,7.337987163,1.238469673,75.72444365,78.55760504
912,5.130885288,4.22787165,1.679004296,78.68522281,72.93446003
1077,2.033080209,7.230060469,1.227385045,75.79979697,82.41205439
1692,3.563361954,4.443019687,2.225162801,78.19391986,77.78509919
829,5.460025254,6.394026297,2.970531382,75.66222616,79.24011618
942,3.02435098,4.381002563,1.030877015,76.92381499,64.34235805
1274,2.6487553,15.86377137,3.322321165,81.9442587,67.35542379
913,3.610361543,7.31334233,2.183302035,79.6079001,83.31530484
728,2.977739471,5.225831245,4.893342806,75.73858708,70.56551816
579,2.615381777,5.145139752,1.055202269,76.66322469,83.2332589
946,3.454385524,6.575467404,3.113499178,75.72025283,80.69041121
811,3.961819164,3.675065444,1.650560651,75.93020291,82.16608041
986,3.114050322,7.549993235,1.160854266,76.25180859,81.79156154
797,4.19955391,5.853682718,2.373816514,76.069683,63.28866434
496,2.21647781,5.896318771,2.726436488,78.45555117,72.27668867
482,2.147541959,6.791549905,1.694399697,77.5420809,75.72898029
611,3.84085537,1.091120825,0.785472049,82.01983948,65.31084182
1104,3.924181388,7.442168654,3.118900912,76.88900666,65.9858253
582,2.518824273,3.921330672,1.555187556,76.09949852,72.8950488
886,3.746846469,6.171106956,1.987766937,76.68519564,75.10578382
943,3.664974507,4.745614511,2.752125866,76.81656817,70.44808236
878,3.237023221,3.559801905,1.768889327,74.44111621,84.79681965
508,2.761401344,4.415968138,2.309492545,76.09667304,79.25227743
990,3.460495147,6.25205499,1.185245274,75.8948646,68.07700946
488,4.691986813,5.180212841,1.728994454,76.00178353,81.69182123
1146,5.43388339,5.757161251,2.949384889,76.30787883,81.18408803
840,2.567442847,5.662242044,2.799482065,74.88830022,83.30330809
1049,2.088749776,0.71641769,2.252879467,88.17793095,75.81778713
654,2.414500548,2.535308577,1.713413992,76.08999266,76.4448675
545,3.222519593,4.560048453,3.430100629,75.96845316,72.95668046
1078,4.112325285,3.802217463,2.881646827,76.55356858,75.29497818
694,3.118573227,8.337248316,1.749471304,75.43438477,74.57816938
702,2.199951755,7.777609996,2.898992696,74.31958702,83.39553227
1204,4.95478515,5.332384236,3.721466552,75.86186375,81.87259106
554,2.153890012,3.371146971,1.418455253,81.61149959,82.50144504
1435,3.738100274,6.52792512,1.800717529,78.47236571,76.42844541
1458,3.358278627,9.51353904,1.117859353,76.8239605,68.91954676
503,4.311110432,5.254369745,2.327143686,76.99035323,79.43823439
712,3.689830896,7.646910151,2.011903606,84.88212632,79.77074298
477,2.964359439,2.488098005,2.585564233,76.47554186,75.24074763
454,2.942091505,6.68390132,3.769155972,74.5843194,66.47663086
522,3.139345275,14.24186261,2.598483066,75.01470651,75.2685041
657,3.002701387,9.615490927,1.097813301,77.63954683,66.63432626
615,4.414851355,2.794729132,3.155571424,75.46682941,84.03518423
479,2.75831021,4.880911813,0.944533448,76.37386396,83.28996781
602,3.184080627,3.225427372,3.040180501,77.44185831,78.99086971
1575,4.953463403,7.272288393,2.036076091,77.11989847,84.71632907
499,3.857529487,5.224197445,1.233167642,78.77666173,84.33679794
913,3.568996554,4.988649691,3.224063052,76.66289019,86.39733685
668,2.765585594,18.72016806,2.166153469,77.8314483,78.82889212
891,2.481636176,1.846970622,2.856879338,80.22517613,79.34840012
878,3.957056011,5.099185278,1.686575671,76.3345697,76.43163354
826,3.875739139,2.245706168,5.735912509,76.74053874,71.54278866
876,2.651584097,7.795454353,1.460266682,75.96699028,80.55247065
1251,3.868863701,9.566116739,1.922280567,77.9903847,75.04593755
504,2.622160685,7.754074174,2.043709417,78.6962427,78.93299501
1275,3.939939711,6.422518528,2.188834146,82.82485086,71.05854622
952,3.981049318,10.04483376,3.339994312,74.27553679,79.61737473
635,5.629545803,7.066925869,1.566470032,76.08115831,74.84260923
813,4.396448221,3.853735834,1.199882412,77.31122628,80.52166619
779,3.514625009,6.938582853,2.326320365,77.35663011,76.61238009
696,4.259436817,6.750015813,0.36329488,82.9586919,85.91164791
1013,4.577946989,6.214517719,1.293277787,76.1410207,71.59808446
1063,3.199645464,6.565917291,1.337106874,77.80895099,77.05921147
871,3.597819106,7.960383215,2.605287285,76.28693896,69.48345162
606,3.618166093,3.802737714,1.590082147,77.36829953,90.55550129
1383,2.270346982,8.695238554,2.208566943,77.56619052,87.5807476
876,5.055936123,4.843709117,0.194777223,77.30806779,84.22871333
1178,3.655415796,10.62076877,1.96146737,77.90366348,74.99823308
470,4.372861759,7.702003548,1.154741545,75.82819832,81.34758935
564,5.442297046,3.874103996,2.730921491,74.90933393,84.8297755
1163,2.540058127,5.846760063,5.240944834,75.6498679,80.35738803
530,3.615824254,8.698453818,1.780598892,73.80386707,91.19440643
583,2.904123706,5.884727651,3.346459858,76.62711174,78.1644885
571,2.696629586,3.291012449,1.489982836,75.12328742,88.37288408
1059,2.936505384,5.911065247,1.366871316,78.83414015,81.5653152
510,2.032303936,7.275327681,3.207495836,78.01340467,84.62844551
513,2.18360262,7.841675983,1.630862683,74.23927119,72.4902028
683,2.821898976,4.058320554,1.426996302,77.07944657,75.64866561
1032,4.717807644,6.919979222,2.423473633,74.52594979,73.3883372
733,3.221063676,4.939202045,1.842156253,77.12476639,70.78472348
706,4.947451785,10.16023051,1.351940235,76.0537976,71.05029646
726,5.562892703,5.254272031,3.049880492,80.40873491,74.94422612
1209,0.876145485,0.761545166,2.133695883,76.08111446,79.39780841
757,2.281362359,10.17170959,2.67345587,75.62873079,81.72423365
671,2.047179056,6.062282019,1.776842079,76.59525766,79.1044198
1024,4.026416389,7.640070335,1.759030894,75.94075877,69.96715878
583,4.037266675,8.059303799,2.241893672,76.38907494,68.36217864
746,2.161600322,4.14581951,3.176401797,75.52446939,90.77463085
898,2.840785833,3.512719683,1.821113235,73.89802115,77.38992126
490,2.914719776,3.744594825,2.00356774,75.97784649,79.15939819
932,3.57133638,10.81291421,2.700269748,76.4898902,83.69629649
683,4.49467265,5.886058243,3.031736162,79.18018093,81.71859522
475,3.044201394,2.161968572,2.517388454,76.33001644,77.34174294
793,5.913287885,3.983175095,1.412738884,74.90018557,68.44749071
628,1.522261744,6.170369452,3.72903341,77.02128318,76.01394047
1523,2.540417945,5.518075039,1.465898315,74.2270468,76.2536055
842,2.82603781,6.789680143,1.223431666,75.36323344,87.92261867
596,3.126123146,5.779391965,1.779808344,73.31708201,66.10565024
818,4.270126792,7.289245084,1.888904983,76.19625178,90.17590564
895,2.206471573,6.800141999,4.083602621,77.0964296,75.81571445
570,4.203548302,5.497712501,2.057960193,81.45435605,82.18337922
1471,4.9297411,4.571054296,2.844449866,76.2773659,82.16805967
567,3.163912892,4.292774009,1.622294054,75.44904923,80.18021649
525,4.218095409,5.538808112,2.77858667,84.83454967,71.74767823
1366,3.147170908,7.328227567,1.954885045,79.61518966,75.07400543
645,5.331337931,8.957765667,3.039922645,75.54212695,77.36257678
730,3.674545577,12.62907656,2.669266893,75.17536423,73.75268176
844,2.111359434,8.117527058,1.310539828,78.22081653,85.74883757
1390,5.535803597,16.43424955,1.773132496,76.71523198,82.52350332
906,1.159291812,5.779422086,1.487454957,85.14879033,74.44573806
1417,4.301904418,5.714437352,1.79423488,77.67026085,70.72565489
753,4.675937079,5.821779127,1.858398432,76.59338985,84.65608331
966,3.126419403,1.227288627,1.255899093,75.08965124,77.26052714
960,2.826250041,4.796471177,2.120675306,75.22926503,79.70485546
726,4.277434099,5.393485465,4.10642818,86.35259518,76.41964522
493,4.908458228,6.488991326,2.327038423,84.12095616,79.77371878
809,2.931311351,7.916999204,1.027656174,76.08786401,76.22465811
799,2.343537964,4.971116696,2.618743386,84.59531522,85.86273624
646,4.625554987,9.328066007,2.120665945,73.99117232,75.55573053
684,4.463244433,6.312057061,1.744439,77.2452561,81.10919211
843,2.918406518,15.82361849,1.312766174,76.88384405,79.66640581
519,1.887080299,4.113500515,3.189706323,82.6639492,76.86488126
1133,2.91573353,7.881399128,1.51338027,78.04379743,76.81388794
1485,2.50106794,6.527142127,1.095644107,76.44462282,68.74173502
1134,3.44351932,7.622913216,3.524201062,76.10321119,86.90627584
1020,3.06092241,4.794756243,1.550775787,76.23088004,74.82783675
263,3.862945291,6.626397943,3.158073681,75.88564278,74.34078828
908,4.432952469,6.112680964,4.582533348,77.02932509,81.01742508
723,3.819546728,7.009869882,3.042008427,76.00568341,77.38162759
861,3.146486533,12.33836805,4.27957155,74.98211538,82.56363696
723,2.359133956,10.50397534,2.719321943,76.05518118,74.4970153
552,3.507428674,4.891495436,0.116396657,74.29689761,73.2198312
508,2.516904928,6.296776875,2.374172053,76.46862519,72.65245598
1260,4.11748472,5.193181186,3.089205161,76.09139644,91.60013446
567,4.762832087,7.436181876,2.626310763,83.93846545,78.91849782
725,2.050508969,7.601395424,2.60187392,78.91890461,77.34995764
404,2.912266339,3.404354391,3.301645539,84.94282971,83.73188807
777,2.878184831,5.310217663,1.92796711,77.3427578,90.10934981
944,3.590119725,6.623888837,2.337731778,79.1458179,76.93846493
1031,3.661497794,5.276286688,4.945613784,78.08402946,84.00804917
966,3.195929587,7.453364395,2.632919397,76.82843315,84.3427966
902,2.130306269,15.05317057,1.277481272,84.77244801,77.54194261
808,4.244928096,6.727043261,2.461908396,76.78910677,84.53879058
1172,4.464110557,5.83133014,1.358946024,76.34261762,73.17979716
1177,4.570124682,14.18801708,1.616497653,76.05774736,69.87673347
1266,2.540692603,5.775913792,3.131384927,82.00756972,69.57059285
1407,4.891415587,7.623181408,1.824596422,75.33108164,72.0609453
704,4.824756474,14.01645203,3.127024607,73.49296153,71.21713769
1429,3.265105561,6.995912202,5.316528725,84.84575903,81.95892263
914,2.047387317,6.698896496,2.110822035,78.03995457,91.49977162
966,2.06923878,8.427977649,1.770769208,75.28473986,82.85768629
423,2.557825141,7.252297798,1.771907694,76.47844892,86.26879307
410,2.976919687,7.519396549,2.964657974,77.68139594,83.96409898
1085,3.923719373,7.709005919,2.540565066,84.81253708,76.12817074
730,2.736913262,7.578979408,2.832219331,77.38376999,71.31750166
714,3.990741256,6.348027921,1.425183493,75.60000631,65.83502573
638,4.534667893,8.090517292,0.979697559,74.64977549,75.09408838
442,3.054944806,4.182599615,2.79049836,75.11791879,72.63209893
1014,2.94353887,8.485705008,1.603204494,80.98695028,67.51398777
733,3.178671776,4.742319517,4.341713115,75.01813363,80.96021301
707,2.503243138,3.797614624,1.284600124,77.90291917,82.18264559
985,3.657683422,3.692413659,2.109069518,77.77341552,84.1874056
939,4.373138346,6.111023953,2.369411846,76.33657693,72.37926615
863,2.154959878,8.286075595,1.98143203,76.66889853,85.68854299
1142,4.90913438,5.602501963,2.086703918,76.25481115,81.43012471
1170,3.908566486,5.974111332,2.526646694,77.90042288,82.90531417
493,5.042098777,4.213999826,0.553623672,78.3693357,69.01369942
1252,3.558960062,4.13136363,2.414307572,83.67884638,75.12434171
1028,4.035722297,4.997359613,2.719392661,80.22104996,80.66837215
523,2.232044419,4.78388911,3.676319835,76.24997409,83.68261927
929,4.542158276,5.247393512,1.309703408,77.03778037,78.54736634
742,3.032373012,2.967153412,1.445681821,77.75414856,77.30109464
941,2.668955775,6.05922171,2.164007068,83.28735415,69.31278821
534,4.868954916,7.626631407,3.115786527,75.02213605,76.00826893
820,1.057626643,5.297493408,2.995851918,75.80321456,76.14515337
850,5.026434827,3.671946539,4.671752302,74.77810857,87.64195339
890,2.938635991,7.450249128,3.178262983,76.27410338,91.76623954
643,2.551171449,0.437223825,1.328064439,77.43910605,76.14603373
1324,2.549917189,6.843022756,5.814004296,77.67762816,90.6761544
808,5.107287574,7.936525862,2.344706464,75.3859842,86.13212409
582,2.607064674,3.666669501,1.323993276,75.41941883,76.79359739
631,2.634420423,9.1259747,0.929036218,76.71746562,74.72488951
1320,5.278617365,9.190051092,2.376460083,76.67411275,75.67221612
794,5.057969732,6.783485967,2.212970153,76.13639665,72.94694268
771,3.406179926,5.95003054,1.142742205,77.01639822,69.42755097
685,4.708998057,6.081656059,3.049174126,74.11296845,73.44987684
831,4.398719187,5.65502485,1.502454167,75.40253804,81.32434787
888,2.919763877,4.772290264,1.949376533,80.10417497,82.10551118
662,5.054411019,6.988442156,2.062073846,76.27166024,82.33485855
790,3.295898524,6.806455047,2.305842976,75.557419,82.12188053
872,3.575352267,10.97368778,2.581692985,87.14009901,89.36155769
764,4.295791003,7.41122188,1.851328232,77.11443102,74.74555656
629,1.949550253,4.730966654,1.471184281,77.66116755,92.55105712
440,4.253975002,6.444859956,3.338775734,81.63796295,82.33790052
834,5.041084872,4.863165393,1.890748456,76.99953257,83.86530523
576,3.13043964,8.540327841,2.151822868,76.07967088,92.56519107
